Model,Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.377144952156204,0.5512550478437959,16.42494101822781,27.02118476869913,3.29525953287247,17.06446583726261,25.03528641770079,19.27184301332832,NA,41.77274642710574,NA,63.34679966526185,NA,35.4862118539622,NA,80.04596242047326
MESSAGEix-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,2.146485856954402,2.412122719257357,5.036518670795795,NA,7.359714460940824,NA,22.07002382320832,NA,5.051978723572462,NA,22.04449991669114
MESSAGEix-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,7.349356444096992,2.386830240771541,16.63412147973308,5.647146765692053,7.985855905968435,6.369311689404419,14.94028265559944,NA,23.83343533980748,NA,24.40756423742772,NA,18.74692241920595,NA,64.09698208843363
MESSAGEix-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0,0.07542368673677695,2.670594314588569,NA,5.319531498555058,NA,1.159886503015237,NA,8.178279160207607,NA,13.91713783709781
MESSAGEix-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,0.6548910745149321,4.718495470187726,27.28439713719496,57.48266392959054,95.8930868504964,43.77323467475298,9.90296245616895,16.75296758568765,NA,37.18869828787768,NA,82.41375087265061,NA,36.21607902866267,NA,61.22273866384917
MESSAGEix-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,31.68880667965764,27.89690826487263,18.42912033269779,0,0,NA,0.4043798181929447,NA,19.956554840436,NA,10.81956589952866,NA,10.38118103985743
MESSAGEix-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,13.99886803039999,29.45474948929481,55.20542207071158,54.58877701512553,42.3290414777904,9.90735861716353,24.93739249002834,NA,24.46606539136237,NA,23.03417901358847,NA,28.08944523046097,NA,63.69562648597506
MESSAGEix-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.3566356421595957,3.121837552254028,6.747159334061946,11.37409068231304,6.819333109839355,7.670750764004268,9.23618238534105,NA,10.59174215718922,NA,10.04961093054412,NA,7.242571234188514,NA,17.92643682281551
MESSAGEix-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9284,0.6485742687727565,21.83792448664493,50.19405492092562,88.14095394984184,59.19131651009103,3.474852510347318,25.62012231893436,NA,36.48736381849221,NA,81.2326560762271,NA,34.50423262618231,NA,62.91232051462654
MESSAGEix-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,17.06875670253853,36.60480690424702,25.19777736907912,0,0,NA,0,NA,21.68630851440448,NA,9.226908722018436,NA,10.8247679503031
MESSAGEix-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,5.002739655317272,1.091362731751585,15.20382067185482,36.23606753989882,67.06548448833945,61.47976987524128,9.0747584134565,24.018134588375,NA,19.62714459534527,NA,27.61459014206181,NA,27.81249882620831,NA,63.35803036455346
MESSAGEix-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.03516541015567953,2.643192108857716,6.136272979680594,10.59442769143328,8.20519571757237,8.382210342003892,8.658104701626431,NA,8.674960877979135,NA,9.855863506779329,NA,9.300430509780588,NA,17.35053277350159
MESSAGEix-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9284,0,5.738538823597057,28.64944524298821,59.3094062194175,100.339350206293,12.85795475077844,18.46309784926489,NA,33.92396160353943,NA,73.17497296981846,NA,47.56581013619025,NA,57.27789582665904
MESSAGEix-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,31.08541798317198,30.96467969520378,0,0,NA,1.924125016246057,NA,18.14700371141961,NA,11.03202962437457,NA,12.94319301268205
MESSAGEix-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,0,13.36907207822522,28.75940386856559,50.68505109121507,69.95925994942176,13.25960017743325,17.22148053560879,NA,24.49892190108645,NA,22.98199615589642,NA,29.63427683717359,NA,65.57876759438929
MESSAGEix-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.116940842908729,4.188346629207619,8.108325205216708,13.11132158717211,7.03631678420056,9.62530028512624,NA,8.956722961162226,NA,9.380716203386124,NA,9.392146302697968,NA,17.12383427750245
MESSAGEix-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9284,0,4.318522798511863,26.74914347761732,56.76637379183974,96.93619916704228,12.66823686208484,19.3980247966185,NA,30.56146493441302,NA,76.23667652403547,NA,47.00161161019421,NA,55.06338526138902
MESSAGEix-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,7.106339088721952,53.18732130342369,0,1.200576767072602,NA,0.8905928005337671,NA,14.47860479322954,NA,15.11544530369727,NA,12.19678053705991
MESSAGEix-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,0,7.471801487485751,22.24834061805421,44.7096401188367,78.81477376243305,13.14159583626606,17.92676931450092,NA,19.50130280114304,NA,30.50547868159583,NA,26.87658942035451,NA,62.21716202119706
MESSAGEix-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.9001201757998771,3.911622409407641,7.755147185588797,12.66056699244075,6.399194020057871,9.095063939546284,NA,8.43688351567654,NA,9.753126592377903,NA,9.43725535832535,NA,17.31644483935826
MESSAGEix-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9284,0,0,19.87657436310999,47.56932601898224,84.62847459899525,7.032109700627138,30.38053487706832,NA,33.92606570000911,NA,70.86059447260692,NA,46.92905804814165,NA,57.8106389849255
MESSAGEix-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,2.505921172171565,39.14184889668712,1.257371866123731,8.882852286877698,NA,6.533689774410047,NA,6.054940388889455,NA,15.65458625869617,NA,16.41526428035195
MESSAGEix-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,0,5.83324178319331,20.43923830364786,36.56543867348772,57.33122958497443,12.58702216897161,27.23453138583115,NA,31.32674563989752,NA,14.42462251671881,NA,28.8774155628514,NA,64.65615792428042
MESSAGEix-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.7373789363142166,3.703918765993695,7.490058855035505,12.32223964372167,4.139851218463142,7.465657763491419,NA,9.22485804204244,NA,9.358971809566436,NA,9.214073774198207,NA,16.54242500464992
MESSAGEix-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9284,0,4.67874514419131,26.94479267619488,35.28950309722693,68.19530147670352,17.33326831225563,17.77479573822359,NA,40.4322545949872,NA,66.16568089027965,NA,47.46919052218225,NA,63.84618936337538
MESSAGEix-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,5.478211768071491,31.92358619184936,3.66222066833874,2.407672265067721,NA,8.37283270940523,NA,8.05226497868515,NA,13.63949137825275,NA,19.07678694061729
MESSAGEix-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,1.778401352922881,0,3.650488241907013,18.02930202059684,33.90467428643593,51.43236804880257,20.55362898296407,16.25025411432631,NA,24.63185928907771,NA,23.96917473967038,NA,28.32935956525154,NA,63.98808072136153
MESSAGEix-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.03073159201798616,2.586212574025669,6.063551049934627,10.50161403330908,7.553819872936415,7.132650850131511,NA,5.613161285340027,NA,10.94016392427361,NA,11.47728223547611,NA,14.0893806303118
MESSAGEix-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,5.011675616752726,8.00420326326303,36.68339073490493,29.239747379909335,63.78592416063596,43.61400291563317,74.13801187446465,109.08233315370948,NA,118.9658657978515,NA,197.5703096486556,NA,216.34506095509005,NA,361.009945844352
MESSAGEix-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,2.672941100992066,8.232590442593278,21.37456653162596,32.20739120898673,NA,35.607273691389665,NA,74.18575124461422,NA,98.41538201022247,NA,128.84213768565797
MESSAGEix-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,3.028922529234062,11.91652468975402,22.44192013535391,41.616647550340204,22.35208208110917,33.32272769297651,35.10170543304271,NA,48.1083486536462,NA,88.01429844370927,NA,109.18345096282756,NA,229.4428841352936
MESSAGEix-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0,0.9519052631578951,3.534357608736845,NA,1.648328126304516,NA,1.6663858199501944,NA,20.133318412797585,NA,35.37026993474761
MESSAGEix-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,8.041401387156759,36.73086601459009,80.422773775342,145.65286043021382,192.58561000117885,99.90472856511647,102.03332461174692,118.34524204162636,NA,126.5100170557799,NA,222.47242660420892,NA,183.87296823778806,NA,359.7577952174309
MESSAGEix-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,16.12257783701268,123.14267756422058,83.69510822652076,55.21601327129973,33.10048021671927,25.358290482923348,NA,49.77697636288616,NA,89.37342109461156,NA,50.88365769216796,NA,127.72385434300627
MESSAGEix-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,0.617,11.952377503622074,34.37328316091262,72.42725934758697,133.72603688867875,182.3876322323716,122.57722534975917,99.43320323617638,109.8081829378977,NA,65.9767730930865,NA,83.39687429545938,NA,102.43158354940047,NA,217.94410178112784
MESSAGEix-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.2585757433418309,2.5947622050988066,9.04223314624788,16.811340150301955,8.220133764167045,17.185308405722246,17.19975984146879,NA,11.811965581995786,NA,19.7646118808,NA,34.67089493483368,NA,22.765949782393378
MESSAGEix-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,5.847048270542589,15.140130982179507,47.59128248182272,99.92437449750389,172.52370529966316,225.56563663242005,77.44119349098935,92.31294256120495,NA,101.39380071105333,NA,234.47460925308388,NA,192.9753563609222,NA,367.967828442145
MESSAGEix-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,44.97556540928691,126.57776162304263,95.68687008482242,23.95139600339974,35.47945627172459,NA,21.22359127831371,NA,102.13573306903533,NA,60.752336194281895,NA,115.45029183302617
MESSAGEix-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,16.24190147451851,45.62141445201009,92.20199445343874,166.19129895236352,200.46046629834143,76.13633479196562,112.90298559279756,NA,59.69103591384548,NA,85.47236938099871,NA,112.03008306116148,NA,228.14295023979864
MESSAGEix-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.0562965391667796,6.271982864692242,16.206191123415504,17.60699830667401,16.548844783833765,13.145063220973565,NA,12.92386822890322,NA,21.485242919356196,NA,38.2995945814843,NA,16.2583227148561
MESSAGEix-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,4.069247619047619,11.538838276379916,41.19458023231296,86.74758467785168,161.14887484114757,226.18598761091107,70.12399316512116,110.50654346168834,NA,120.1258100568854,NA,221.11362765427054,NA,181.61815983181185,NA,356.08494992052374
MESSAGEix-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,8.518793037298762,147.5798142189874,97.74629730086762,22.74687121177064,29.721931779761313,NA,31.225026295076677,NA,103.26195878479575,NA,50.632227086948006,NA,126.7097093582719
MESSAGEix-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.193045490793539,13.732487446816483,38.25368773746574,81.493789976454,148.93159912405355,214.0705181900925,79.84666907760027,81.37561280405608,NA,77.00891060388452,NA,76.8360934435193,NA,111.21813874212543,NA,239.5499030965634
MESSAGEix-GLOBIOM,R5MAF,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.4196708307198601,3.233118169247739,11.105255523427568,23.99022507303534,18.901591092257405,15.072125255024032,NA,6.266327736681257,NA,16.10323113406396,NA,49.6256836846008,NA,10.161599960951726
MESSAGEix-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,4.069247619047619,3.719035697565538,31.214310378582212,66.30602250983686,129.4120592016927,216.82952804736385,100.32027334760977,101.2728731244182,NA,101.86781667400516,NA,217.2545550400419,NA,195.74568316547732,NA,379.0971967684044
MESSAGEix-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,4.645897082502455,76.70680066610313,133.37094843556747,41.62559758511899,25.691972024789642,NA,21.399289186426564,NA,89.49864175812132,NA,73.85938485146491,NA,129.81504931740994
MESSAGEix-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.187038803235545,4.592374203192106,25.60490450685402,61.85575555648787,118.25246723932057,204.93239172348993,122.04182192806545,66.20536900241903,NA,56.41563371240116,NA,88.00427400617642,NA,124.5851450670774,NA,248.5938232800927
MESSAGEix-GLOBIOM,R5MAF,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.01622260280124361,2.208138335565199,9.635539249090039,21.62323231605201,19.6556460541864,18.090815081745603,NA,8.086228298949193,NA,15.60270590461507,NA,47.27190851138393,NA,11.623781107779012
MESSAGEix-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,4.069247619047619,4.007751339961511,24.58825963344689,57.84931611163128,110.48257034221056,188.84098496528492,137.2849755404543,104.79416381432898,NA,106.50895969358842,NA,204.3187527514258,NA,216.44428126016578,NA,376.4174862615237
MESSAGEix-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,1.705055596791105,40.28946199286572,142.0460363483445,55.701262677772405,32.30248058356137,NA,25.38110110920595,NA,75.54779209653802,NA,92.51328946757694,NA,136.57718105879258
MESSAGEix-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.184396998713581,1.101242706127042,20.52417988666754,51.40740000196249,102.12445957257769,181.33702529939407,134.7855934020601,74.72906318551162,NA,62.53419295167755,NA,82.02704828172153,NA,124.20143780991981,NA,247.96880459065318
MESSAGEix-GLOBIOM,R5MAF,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.01622260280124363,1.8701963040533431,8.843290290201429,20.34730744527231,17.074336654921215,17.980260288391715,NA,9.321018304740567,NA,16.697028860369958,NA,38.16467886835435,NA,19.283779813198237
MESSAGEix-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,5.011675616752726,2.438162401946998,21.190961656520123,53.51340734136109,94.76594882383131,164.99508566215664,117.40240819804143,114.30708672905885,NA,117.90845452107499,NA,200.92137245624954,NA,234.22647474725218,NA,359.8803597498605
MESSAGEix-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,29.91234794561901,126.11092299873793,44.8477040747955,37.9484878264972,NA,33.24758198956299,NA,72.59037252809642,NA,96.95020584318604,NA,133.65473140815922
MESSAGEix-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,0,18.431056512064817,42.64190172874388,78.81284204357941,138.05987355696539,106.86420461709906,73.53299243355633,NA,79.2789198099519,NA,82.46903167051909,NA,117.50025680861054,NA,237.0532868645574
MESSAGEix-GLOBIOM,R5MAF,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0.7190259411871636,4.531855580208995,12.317444869407975,15.411897123688341,14.613878399021322,NA,13.259915737698048,NA,15.518960096127397,NA,35.11650442831223,NA,25.645396418272714
MESSAGEix-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,4.435966564972725,102.51944704152984,46.90854392944768,56.77347055089129,121.51220333282069,118.2064135220462,71.14494075714961,142.01781408283378,NA,102.24931129710868,NA,152.32360910634142,NA,110.91424662890263,NA,151.97909349225097
MESSAGEix-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,28.01373127440777,75.75499493388713,46.291446889707814,1.4376824397345542,NA,48.19381188134744,NA,93.84530673131734,NA,71.15698769074235,NA,68.74619317430013
MESSAGEix-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,40.54122625877943,0.5215703150077318,23.568315463054446,36.07749063633196,58.93475873649405,85.5154795298154,76.35052902210245,24.9909895426946,NA,54.8252225464292,NA,87.71672324944304,NA,73.12620159868429,NA,69.63982801481161
MESSAGEix-GLOBIOM,R5OECD90+EU,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,1.038054337524721,4.741937260330049,11.079841810681433,NA,17.873316667562513,NA,5.258388519749223,NA,7.885913845133163,NA,24.163465782169595
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,5.116510516257612,67.15806837392613,224.21678832196386,453.8332854520603,133.60677363219048,48.44592368546897,19.133177967411285,88.93745099321677,NA,186.15638353652105,NA,176.18428913181103,NA,63.97160057388251,NA,228.23598962926968
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,114.31361843712699,485.04798593221756,135.28098926363396,1.039529419297616,0,0,NA,63.79334586209133,NA,148.8939373300971,NA,5.252942246332231,NA,76.99621145440521
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,34.97366244228819,34.146540856547276,139.20905374412962,290.5102181222289,203.85929753100802,43.85160559035569,4.36338458857256,52.96607884389255,NA,42.183228225442676,NA,156.7316755948582,NA,31.721638368500475,NA,75.01396142326527
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,1.6145340024961041,6.903717784318479,18.422121949312327,32.9963544794369,14.15827419678293,9.44638933132606,13.647692879172272,NA,17.64416466369785,NA,33.51190155859372,NA,17.971300336013073,NA,25.52273111934489
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,38.53737735370444,0.1172240601621162,84.18554830158415,248.82105358007126,471.32200864288916,110.89621255508456,48.58219729558162,19.77093204586526,NA,98.9144061309019,NA,277.3210394344358,NA,63.815712788787,NA,125.12763016738435
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,2.385142427835416,147.85771946636794,521.1050501994131,87.44557181985735,0,0,NA,0,NA,198.79158782018305,NA,17.23177039898932,NA,6.86780376149414
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,37.33205335403637,0,67.89506895173626,182.77856583432728,343.85702028451163,154.51122284214733,4.187374724322569,2.905342695474246,NA,8.310211891331047,NA,190.2955571514918,NA,36.76538562033741,NA,25.39624650221601
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.6834337982523372,4.6890484749630605,13.564548988783855,27.889226789147422,30.495523494671765,9.762327900998514,12.93094419336427,NA,12.147604181960043,NA,34.414514572474005,NA,19.54395932621699,NA,22.299639846372706
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,37.24163655739152,0,46.17482568021937,196.74728907732347,399.9214201944519,233.83700480299962,50.8786776592858,27.91975111956042,NA,81.94544547354637,NA,276.93299217495263,NA,71.61089457617504,NA,114.63717980386627
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,115.9919196206409,334.99127980313955,270.39336594941324,0,0,NA,0,NA,159.5644143015939,NA,51.77330134521636,NA,5.760399488385641
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,38.61211828426575,0,20.305298071686373,116.63662881200209,246.69659723082668,338.2250521100561,7.95151391917126,0,NA,1.800218041907499,NA,161.0086862591682,NA,60.660184002412656,NA,20.027059630621295
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,2.741842096588711,10.11101028545369,22.196179728157638,42.928237388366526,9.012253223703446,12.514745929329482,NA,15.141035711867517,NA,34.04802778794863,NA,14.620293843633938,NA,26.871440502618135
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,42.43965852343567,1.242691475354093,37.37013802772159,104.53930145830766,248.1652492166471,446.3728615611427,52.5606457129566,23.7021154642924,NA,70.06433047841277,NA,236.3373444716937,NA,118.75400651193797,NA,99.8255993187692
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,40.93943841448973,169.6292149256251,465.4024492465981,0,0,NA,0,NA,113.98694858033686,NA,96.15773811164684,NA,5.187673869726538
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,40.56395328824327,0,9.691045407542887,79.53491059804739,199.09944303713667,358.8037499854013,18.455245684138724,2.278891301512863,NA,0.2510147232126812,NA,148.56288076080227,NA,69.65050494965888,NA,20.055912391577976
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.9517849228567072,6.692101426564723,16.824628696869837,34.913714826688306,12.649680327274911,17.486513251411978,NA,16.35282838985609,NA,25.732368353521593,NA,17.66941249626585,NA,28.75866275122585
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,30.16834874446596,7.348239568871699,49.79769715983574,75.35901805734676,236.82913836443933,446.1386485571471,44.095700412845304,28.28741853895285,NA,69.50635191332391,NA,236.76516036347638,NA,122.32850145409878,NA,99.37837515836402
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,1.14114699969123,142.47726852368606,478.73427303674407,0,0,NA,0,NA,107.26552911093592,NA,112.35017459008024,NA,7.309808718856961
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,40.96181717198994,0,9.69104540754289,59.28983364038199,172.3656822981909,318.93705257386813,21.53394966930623,2.484904113589484,NA,9.347404221895193,NA,140.08626731421242,NA,87.83964697165064,NA,27.45279832659081
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.05756486986755576,4.185236650820942,13.174361572874686,28.692950533063954,12.778133414854477,16.208506042648764,NA,19.845255956861422,NA,24.71878083726243,NA,17.423964949375325,NA,29.795394848955212
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,28.850282969924812,38.39959562161404,6.933908514746637,53.40577141993727,79.64971844603953,200.7108466529414,406.09030097917037,72.01284794630803,30.96463847282385,NA,72.23554037207344,NA,213.89181761053257,NA,143.3319952312909,NA,102.68677888075865
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,120.51122343077702,416.3259666327572,14.89168236952871,0,NA,0,NA,107.18889743107448,NA,116.0329819071486,NA,7.329993933154075
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,21.99368138098757,42.90033496878334,0,13.99668584302162,32.70969357420887,128.50683746983754,263.0861130464571,64.90876168243713,13.981598677024158,NA,9.148615043283069,NA,119.75474644753417,NA,110.62900116006494,NA,28.790116910861194
MESSAGEix-GLOBIOM,R5OECD90+EU,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,1.0477122674257686,7.703504056962521,19.676122219492566,16.66250053652428,20.191728172425748,NA,16.617735557099863,NA,22.91607032782551,NA,20.344425743046912,NA,28.76894127105325
MESSAGEix-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,0,8.119190225278407,19.58253482705926,5.090145963274302,24.12322313086079,10.64611790863196,7.005051984011977,14.13210096963185,NA,21.68151193829907,NA,21.63589502605038,NA,12.6645804595779,NA,33.12750546105911
MESSAGEix-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0.2157884711779449,3.466446702323632,4.701012556737111,6.621540740939259,19.94028423399207,2.505671492401507,4.283238010281671,9.050861981567818,NA,12.59874968995238,NA,17.9273229609937,NA,1.10141664160831,NA,25.10067830467941
MESSAGEix-GLOBIOM,R5REF,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,0,8.511233294626926,28.48949381556847,53.98737936926782,18.96009286344086,16.9114719836839,3.302120665988793,13.92318147918888,NA,31.40143634374935,NA,28.8202328765292,NA,9.96203542537673,NA,40.34916742276702
MESSAGEix-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,3.418922807142172,4.398586648407245,0,0,0,NA,0,NA,0,NA,0,NA,0
