Model,Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM-Technology,World,ZF2070,Primary Energy|Biomass,EJ/yr,45.8186058882009,43.9754221616518,53.1495098271673,103.974560802176,109.377257723394,114.930417991784,126.522697054224,133.222475972827,143.453995118923,167.695177558563,203.755234920891,206.226371992031,206.735042434285,207.145256727218,207.41591199303,207.647607448476,207.934611508068
AIM-Technology,World,ZF2070,Primary Energy|Biomass|1st Generation,EJ/yr,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247,3.382247
AIM-Technology,World,ZF2070,Primary Energy|Coal,EJ/yr,174.480066654033,130.441227140172,60.8578591936295,30.4421719498186,24.8476166679106,20.5349650236892,15.7951804345802,10.5820415403996,6.69991907568232,3.70294360998739,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.00424119886362719,0.849346765041559,1.23858415277794,1.81198216287386,0.996207262516394,0.343157929257188,0.240745391032365,0.110192935443177,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Coal|w/o CCS,EJ/yr,174.480066654033,130.441227140172,60.8536179947659,29.592825184777,23.6090325151327,18.7229828608153,14.7989731720639,10.2388836111424,6.45917368464996,3.59275067454421,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Gas,EJ/yr,124.003679436202,129.789735282978,116.280137780825,73.2817888366473,59.9769149924302,42.3974725291607,29.4258141788258,19.3559178933699,11.9829977207048,5.40406124199211,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0.0175036396261196,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Gas|w/o CCS,EJ/yr,124.003679436202,129.789735282978,116.280137780825,73.2817888366473,59.9594113528041,42.3974725291607,29.4258141788258,19.3559178933699,11.9829977207048,5.40406124199211,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Geothermal,EJ/yr,0.52840760240752,0.75783263922464,1.21291823504507,1.5912553054879,1.60912799669601,1.65748893654701,1.64679243182402,1.71326181401083,1.73772558970083,1.76899529458809,1.78587722879231,1.80762478957541,1.8727802169721,1.92421964348275,1.98293961691309,2.18060158803814,2.17883006056176
AIM-Technology,World,ZF2070,Primary Energy|Hydro,EJ/yr,14.3333005210974,15.4889005397072,17.7848819609797,19.166859601554,20.2280161387761,21.1892967570927,21.9925126133867,24.8900385047862,25.9456428383916,27.1004442318691,28.0755474385292,28.5053471785686,30.3341583514748,30.3341583514748,30.3341583514748,30.3341583514748,30.3341583514748
AIM-Technology,World,ZF2070,Primary Energy|Non-Biomass Renewables,EJ/yr,25.8580543699915,52.3718235420677,99.1473131196085,179.158769313362,223.219769823462,266.198750920571,306.503940336457,369.778491685201,430.357418105542,478.994706279669,513.897673436767,540.566041931625,572.284003288947,596.048333452141,622.481913277017,650.378128543652,672.707442947112
AIM-Technology,World,ZF2070,Primary Energy|Nuclear,EJ/yr,9.75872401483672,10.2240509084025,13.00799799487,13.1588515575715,13.58896652122,14.2034014638353,14.5750633452013,15.4196533180322,15.9901413348814,16.7352312973784,17.5102930742755,18.2853548511726,19.0296879496697,19.6486366656678,20.3231135216152,19.8662462441455,21.7816018710753
AIM-Technology,World,ZF2070,Primary Energy|Oil,EJ/yr,157.574755086405,156.664060143225,152.523853178266,103.025784182792,75.8736506789777,57.49127012552,45.915877339532,31.1719723842576,16.531084150463,7.26991377156551,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Oil|w/o CCS,EJ/yr,157.574755086405,156.664060143225,152.523853178266,103.025784182792,75.8736506789777,57.49127012552,45.915877339532,31.1719723842576,16.531084150463,7.26991377156551,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Primary Energy|Secondary Energy Trade,EJ/yr,-2.25102599999997e-5,-2.25102599999999e-5,-4.6756247593638e-4,-0.143033630224976,-0.168484933896465,-0.184604945950004,-0.272001790904213,-0.323042337374028,-0.398699456330849,-0.44717654272345,-0.519769800152824,-0.555891534437559,-0.55515127597773,-0.574011235138031,-0.545353522058826,-0.555684840706615,-0.56965131703763106
AIM-Technology,World,ZF2070,Primary Energy|Solar,EJ/yr,3.25881494194529,11.0461684683411,19.8421111616027,50.1887616116424,69.0913846040787,90.6954666542604,116.84328900894,150.782031410811,181.954214182868,211.27923123975,225.274122716702,227.465624390271,238.82648795154,246.023035621485,251.335872703448,259.249714687134,261.002571515814
AIM-Technology,World,ZF2070,Primary Energy|Wind,EJ/yr,7.73753130454131,25.0789218947947,60.307401761981,108.211892794678,132.291241083912,152.656498572671,166.021346282306,192.393159955594,220.719835494581,238.846035513462,258.762126052743,282.787445573209,301.25057676896,317.766919835699,338.828942605181,358.613653917005,379.191883019261
AIM-Technology,World,ZF2070,Production|Cement,Mt/yr,3189.64721083919,3464.45841830177,3696.91584731915,3902.49634994249,4079.00471802399,4235.09468867078,4368.52717742311,4477.76672097281,4568.1032826908,4642.13687927625,4700.03577000581,4743.36773800818,4771.66663299542,4786.93489543603,4793.31022281238,4792.39462008626,4782.22788541579
AIM-Technology,World,ZF2070,Production|Steel,Mt/yr,1816.511283,1879.94037730849,1991.14036066972,2083.00845756646,2153.72760537208,2211.51213211819,2254.81972639048,2281.99040369656,2298.20768286238,2305.64991512336,2304.33327020064,2295.41204436412,2279.1813635379,2257.22230318325,2232.64142557962,2206.75966882473,2178.02879118351
AIM-Technology,World,ZF2070,Resource|Extraction|Coal,EJ/yr,176.282857646347,131.966279429145,61.599888747015,30.8274839173339,25.1938661452674,20.7959513662057,15.9903121537832,10.7198590021953,6.78595475094985,3.74931990445896,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Resource|Extraction|Fossil,EJ/yr,466.521396960161,428.087317117786,339.347353998349,213.351756336904,166.153185128689,124.132543236314,93.9891739084976,63.0779102625096,36.3812144413814,16.9063196257365,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Resource|Extraction|Gas,EJ/yr,130.589250863768,136.545581488242,122.50454481222,77.4041134082603,63.4177478069553,44.8649899075166,31.2494305508943,20.616330491985,12.7408420132323,5.72592336986947,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Resource|Extraction|Oil,EJ/yr,159.649288450045,159.575456200399,155.242920439114,105.12015901131,77.5415711764664,58.4716019625915,46.7494312038202,31.7417207683293,16.8544176771993,7.43107635140803,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity,EJ/yr,99.8137334826357,109.771446184075,133.870029202276,199.799356268275,244.617702263916,287.972006566708,327.989749281371,391.711873084565,453.663257003725,507.014954052348,549.843399247179,578.303192335254,611.042586140981,636.315450899066,664.451012102665,691.630023454251,716.42361964171
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Biomass,EJ/yr,2.60585732921583,3.01796051528494,3.03239582975144,3.06423712172442,2.99759455387054,2.98934284411054,3.04143820697794,4.04299487094746,5.11579495831602,9.09834416289331,16.3808453594515,17.1114999795168,17.1509985275578,17.9524451250671,19.0178929057272,18.6577371244088,19.0942965657699
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0.0710391311828351,1.40375022565337,2.78925156750074,7.32884108798264,15.1478420697456,16.0268019435935,16.0806636000131,17.1561543244771,18.3075793517745,18.0233781567002,18.5632615243674
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,2.60585732921583,3.01796051528494,3.03239582975144,3.06423712172442,2.99759455387054,2.98934284411054,2.97039907579511,2.63924464529409,2.32654339081528,1.76950307491067,1.23300328970595,1.08469803592328,1.07033492754472,0.796290800590021,0.710313553952701,0.634358967708684,0.531035041402539
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Coal,EJ/yr,38.0428751149494,21.8650986839501,1.90111472329814,0.317201962663806,0.41461596584234,0.456361763678833,0.494764258027357,0.332508656569682,0.154982007951943,0.0683865159840119,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0.00174184340849623,0,0,6.67656e-4,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,38.0428751149494,21.8650986839501,1.89937287988964,0.317201962663806,0.41461596584234,0.455694107678833,0.494764258027357,0.332508656569682,0.154982007951943,0.0683865159840119,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Curtailment,EJ/yr,8.9912078350423e-4,0.171423126592282,4.39343082324182,7.15695902399391,7.93319506922983,9.16138824280337,9.51020957630062,10.8254811468957,11.9466045447546,13.2648787990181,14.534829554546,15.1468873638532,16.2529113460947,16.5524576717,17.3704145129784,18.3866988197417,20.0950968786482
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Fossil,EJ/yr,63.2410941578943,45.3668032915492,19.0782551441715,5.01965666657414,5.43141031707531,4.64105191695082,3.88520113826906,2.20566502365221,1.75542044660211,1.39369805618114,0.391478495233735,0.386881573141196,0.356937886177785,0.340807719194728,0.31158862076987,0.289559689539439,0.114893003288042
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Fossil|w/ CCS,EJ/yr,0,0,0.00174184340849623,0,0,6.67656e-4,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Fossil|w/o CCS,EJ/yr,63.2410941578943,45.3668032915492,19.0765133007631,5.01965666657414,5.43141031707531,4.64038426095082,3.88520113826906,2.20566502365221,1.75542044660211,1.39369805618114,0.391478495233735,0.386881573141196,0.356937886177785,0.340807719194728,0.31158862076987,0.289559689539439,0.114893003288042
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Gas,EJ/yr,25.1869111014193,23.4973962893316,17.172798584358,4.66917553147845,4.99443763730931,4.15123680072632,3.35980239256997,1.84969591631403,1.59026499165997,1.32531154019713,0.391478495233735,0.386881573141196,0.356937886177785,0.340807719194728,0.31158862076987,0.289559689539439,0.114893003288042
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,25.1869111014193,23.4973962893316,17.172798584358,4.66917553147845,4.99443763730931,4.15123680072632,3.35980239256997,1.84969591631403,1.59026499165997,1.32531154019713,0.391478495233735,0.386881573141196,0.356937886177785,0.340807719194728,0.31158862076987,0.289559689539439,0.114893003288042
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Geothermal,EJ/yr,0.138390964735813,0.358520600708866,0.975061915958455,1.04624839267967,1.04624839267967,1.31993466278527,1.34501229958527,1.40332887261567,1.42412093584767,1.45396964078847,1.46964227592447,1.49003286821631,1.54951882640127,1.59708235506687,1.65124051545087,1.82909573452287,1.82957264727618
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Hydro,EJ/yr,14.2813807441468,15.4334352833912,17.7239212090716,19.100878757747,20.1573421847506,21.114652581459,21.915238788328,24.7997639658287,25.8504111560591,27.00185725071,27.9751993028813,28.404438137787,30.2329336753427,30.2329336753427,30.2329336753427,30.2329336753427,30.2329336753427
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,24.2470928767483,51.2035276724724,98.8051540688707,178.504336361295,222.542664363685,265.74289347066,306.081123237826,369.334424861826,429.904633098255,478.537061866842,513.436982163257,540.103363172858,571.815278345021,595.575681185711,622.004657506881,649.881033560433,672.21257315181
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Nuclear,EJ/yr,9.71968911877737,10.1831547047689,12.9559660028905,13.1062161513412,13.5346106551351,14.14658785798,14.5167630918205,15.35797470476,15.9261807695418,16.6682903721889,17.4402519019784,18.2122134317679,18.953569197871,19.5700421190051,20.2418210675288,19.786781259169,21.694475463591
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Oil,EJ/yr,0.0113079415255563,0.004308318267434,0.00434183651540946,0.0332791724318883,0.0223567139236574,0.0334533525456732,0.0306344876717336,0.0234604507684978,0.0101734469902007,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0113079415255563,0.004308318267434,0.00434183651540946,0.0332791724318883,0.0223567139236574,0.0334533525456732,0.0306344876717336,0.0234604507684978,0.0101734469902007,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Solar,EJ/yr,2.08978986332436,10.3326498935776,19.7987691818597,50.1453164161899,69.0478327023428,90.6518076537446,116.799525867607,150.738172067788,181.910265511767,211.235199461882,225.230014531708,227.421446593645,238.782249074317,245.978745319602,251.291540710906,259.205350233562,260.95818380993
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Solar|PV,EJ/yr,2.08978986332436,10.3326498935776,19.7987691818597,50.1453164161899,69.0478327023428,90.6518076537446,116.799525867607,150.738172067788,181.910265511767,211.235199461882,225.230014531708,227.421446593645,238.782249074317,245.978745319602,251.291540710906,259.205350233562,260.95818380993
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Storage Losses,EJ/yr,0.041731618644536,0.0789832463919446,0.731530159993989,2.46195484872001,2.84586239435519,3.41901567826706,3.87861732390598,4.332215796928,4.71237496097348,5.01694433132589,5.50518098683867,5.92318810704064,6.18037095426667,6.50946181364995,6.55904479993394,6.83581329965511,6.90538457476164
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Transmission Losses,EJ/yr,10.3350580799357,11.7372394697563,13.251839634189,17.6125119552292,21.8578614689739,25.7022558943225,27.8040522475175,29.2390921558866,32.0220795339637,34.630742257614,37.6551463278013,40.5612046971016,43.0674488202085,45.8860155712069,48.4836118903262,50.9878156204104,53.5024453998179
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Wind,EJ/yr,7.73753130454131,25.0789218947947,60.307401761981,108.211892794678,132.291241083912,152.656498572671,166.021346282306,192.393159955594,220.719835494581,238.846035513462,258.762126052743,282.787445573209,301.25057676896,317.766919835699,338.828942605181,358.613653917005,379.191883019261
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,0,0,1.25621134184337,2.03587865350503,2.71338089199116,4.44677554374046,9.30484220037322,11.1285288284975,12.5077960827349,12.7146812370305,11.9294428478378,10.9680291284809,10.5790311018981,11.4079641564653,11.2241450661269,10.8005843210419,10.1592729379745
AIM-Technology,World,ZF2070,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,7.73753130454131,25.0789218947947,59.0511904201376,106.176014141173,129.57786019192,148.209723028931,156.716504081933,181.264631127096,208.212039411846,226.131354276431,246.832683204905,271.819416444728,290.671545667062,306.358955679234,327.604797539054,347.813069595963,369.032610081287
AIM-Technology,World,ZF2070,Secondary Energy|Gases,EJ/yr,126.749268721547,132.796547972202,119.131840334668,74.9153857269041,61.2970339756819,43.6806254501249,31.1004928729778,24.3313189739545,24.6030394301489,27.5502191399497,30.2119858564102,29.691876543661,29.9738995711589,30.5413364436718,30.5239458102981,30.1989301921991,29.7704441619661
AIM-Technology,World,ZF2070,Secondary Energy|Gases|Natural Gas,EJ/yr,126.749268721547,132.796547972202,119.131840334668,74.9153857269041,61.2970339756819,43.3334087998149,30.0863617481004,19.8277201152734,12.2349580551872,5.52139293749929,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Gases|Other,EJ/yr,0,0,0,0,0,0.347216650309941,1.01413112487742,4.50359885868113,12.3680813749617,22.0288262024504,30.2119858564102,29.691876543661,29.9738995711589,30.5413364436718,30.5239458102981,30.1989301921991,29.7704441619661
AIM-Technology,World,ZF2070,Secondary Energy|Heat,EJ/yr,12.1536252608193,9.10690747855374,7.84671155084595,8.57939736883968,9.12471157935473,9.07277243238913,7.78812115020918,7.2956364377129,7.08868793989602,6.92875244001835,5.51635133893371,5.26220594604605,4.82442355652175,4.69959968129962,4.23578319999285,4.06298340768641,4.28104130282223
AIM-Technology,World,ZF2070,Secondary Energy|Heat|Biomass,EJ/yr,0.0262125039859862,0.193565479190045,7.37279596327917,8.57939736883968,9.12471157935473,9.07277243238913,7.78812115020918,7.2956364377129,7.08868793989602,6.92875244001835,5.51635133893371,5.26220594604605,4.82442355652175,4.69959968129962,4.23578319999285,4.06298340768641,4.28104130282223
AIM-Technology,World,ZF2070,Secondary Energy|Heat|Coal,EJ/yr,10.4894546228127,8.75345033274262,0.388701708738734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Heat|Gas,EJ/yr,1.63795813402058,0.159891666621081,0.0852138788280458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen,EJ/yr,0,0,2.64966676375297,18.2511274797709,24.4653760257453,32.6817300264164,46.6015332668814,80.3771427233457,108.880450223297,133.674730000488,153.332305166084,159.694499655504,164.119825119222,166.947952634002,172.391588891018,179.750033184257,185.474205680404
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0,0,0.0115394156071766,0.0282834785062713,0.0282834785062713,0.0167440628990947,0,0.0121359911804237,2.38468484070576,8.64997311437165,13.73298468231,13.4024564654161,11.5187968850587,10.399833509716,11.6303625127015,12.7449378119422
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0.0121359911804237,2.38468484070576,8.64997311437165,13.73298468231,13.4024564654161,11.5187968850587,10.399833509716,11.6303625127015,12.7449378119422
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0,0,0.0115394156071766,0.0282834785062713,0.0282834785062713,0.0167440628990947,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0,2.64966676375297,18.2395880641637,24.4187210445339,32.6534465479102,46.5847892039823,80.3771427233457,108.868314232117,131.290045159782,144.682332051712,145.961514973194,150.717368653806,155.429155748943,161.991755381302,168.119670671555,172.729267868462
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Fossil,EJ/yr,0,0,0,0,0.0183715027051292,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Fossil|w/ CCS,EJ/yr,0,0,0,0,0.00894785480406277,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Fossil|w/o CCS,EJ/yr,0,0,0,0,0.00942364790106645,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Gas,EJ/yr,0,0,0,0,0.0183715027051292,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Gas|w/ CCS,EJ/yr,0,0,0,0,0.00894785480406277,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Hydrogen|Gas|w/o CCS,EJ/yr,0,0,0,0,0.00942364790106645,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Liquids,EJ/yr,150.566261041472,149.75017929504,145.857258817807,115.592309651626,92.5726177058607,78.1790172855485,74.8230882690298,72.0902853860583,67.3389445319797,64.303273844042,59.7610944695099,57.8652441091969,57.6568692293056,58.189564195562,59.2277213419484,60.6857196650609,61.865282336375
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Biomass,EJ/yr,3.0440223,3.0440223,3.0440223,18.0368072414246,18.9353152848644,20.2231563418524,26.2158364163726,29.284839555338,32.9508127399265,35.1784285066766,36.1892929386986,33.7286574484026,33.8553018391271,35.0170684406753,34.8606280699397,34.1502184440866,33.489908966424
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Biomass|1st Generation,EJ/yr,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223,3.0440223
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Biomass|Energy Crops,EJ/yr,0,0,0,14.9927849414246,15.8912929848644,17.1791340418524,23.1718141163726,26.240817255338,29.9067904399265,32.1344062066766,33.1452706386986,30.6846351484026,30.8112795391271,31.9730461406753,31.8166057699397,31.1061961440866,30.445886666424
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,0,0,0,0.0602098287804107,0.0602098287804106,0.414392155054618,0.776114628553856,3.99463575845659,6.85408043409345,10.2980648189231,17.3888472372331,29.9646835209585,30.8069174762712,31.9497930947511,31.8166057699397,31.1061961440866,30.445886666424
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,3.0440223,3.0440223,3.0440223,17.9765974126442,18.875105456084,19.8087641867978,25.4397217878188,25.2902037968814,26.0967323058331,24.8803636877535,18.8004457014655,3.76397392744402,3.04838436285596,3.0672753459242,3.0440223,3.0440223,3.0440223
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Fossil,EJ/yr,147.522238741472,146.70615699504,142.813236517807,96.295623483605,70.8166421488203,53.6174499174663,42.8142134156669,28.956070462287,15.1743066929197,6.45123281393386,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Fossil|w/o CCS,EJ/yr,147.522238741472,146.70615699504,142.813236517807,96.295623483605,70.8166421488203,53.6174499174663,42.8142134156669,28.956070462287,15.1743066929197,6.45123281393386,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Oil,EJ/yr,147.522238741472,146.70615699504,142.813236517807,96.295623483605,70.8166421488203,53.6174499174663,42.8142134156669,28.956070462287,15.1743066929197,6.45123281393386,0,0,0,0,0,0,0
AIM-Technology,World,ZF2070,Secondary Energy|Liquids|Other,EJ/yr,0,0,0,1.25987892659656,2.82066027217593,4.33841102622974,5.79303843699032,13.8493753684333,19.2138250991335,22.6736125234315,23.5718015308113,24.1365866607944,23.8015673901785,23.1724957548867,24.3670932720088,26.5355012209743,28.375373369951
AIM-Technology,World,ZF2070,Secondary Energy|Solids|Biomass,EJ/yr,42.437188402422,40.5941163655819,49.7681009178724,63.1390150688099,66.3052677885933,68.6609659017108,65.2816672101134,64.5022640352889,65.7794537609695,84.8231095292443,119.263050380623,128.596882482588,128.824730180304,126.378377833707,127.006940747097,128.928564188205,130.850187629314
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Biomass,GW/yr,8.06656990014716,5.28699775991873,0.37440097763298,0.9435694,3.65665338530948,7.83671586962067,2.20908252602376,5.80861275219063,23.3850624324468,69.7822346171953,65.071091647884,17.8235807718683,2.11616094921605,20.5723585989774,10.8246029056002,5.99324725932682,23.2627985368851
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Biomass|w/ CCS,GW/yr,0,0,0,0,0,0,0.0321895896784778,2.45993426604805,18.8426794333656,68.2637972952167,65.060983647884,17.8235807718683,0.50364762253273,20.0567059491496,10.7970029056002,5.65016565994323,23.1476136139073
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Biomass|w/o CCS,GW/yr,8.06656990014716,5.28699775991873,0.37440097763298,0.9435694,3.65665338530948,7.83671586962067,2.17689293634528,3.34867848614258,4.54238299908122,1.51843732197851,0.010108,0,1.61251332668332,0.515652649827757,0.0276,0.343081599383594,0.115184922977812
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Coal,GW/yr,80.7629057223652,51.75136,32.3385776171403,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Coal|w/ CCS,GW/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Coal|w/o CCS,GW/yr,80.7629057223652,51.75136,32.3385776171403,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Gas,GW/yr,76.3956245218573,70.0799564271394,88.4325995087659,7.29330971689179,40.1448185823309,71.7209944763295,56.8414236536159,12.4699787462685,54.4336529382553,42.6437619863745,37.4783427128914,5.7029472871762,0,0,0,0,0
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Gas|w/o CCS,GW/yr,76.3956245218573,70.0799564271394,88.4325995087659,7.29330971689179,40.1448185823309,71.7209944763295,56.8414236536159,12.4699787462685,54.4336529382553,42.6437619863745,37.4783427128914,5.7029472871762,0,0,0,0,0
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Geothermal,GW/yr,0.4434,1.11987,5.92339451010145,0.817217384518807,0.336978,2.81522329781837,0.1774,0.866310806284409,0.6286,1.3857397260274,6.06659451010145,0.998841384518805,0.674014,3.27538329781837,0.6598,2.45051080628441,0.629247978708323
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Hydro,GW/yr,27.3989508034606,44.4551274244099,69.5636161759373,28.9509753572223,18.1743054902623,25.5634078615671,12.7341897768382,49.5567388067078,27.0623976351816,51.8938059762268,37.9168969889011,46.7725075649397,86.5223183203729,28.5593721101396,18.1743054902623,25.5634078615671,12.7341897768382
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Nuclear,GW/yr,6.967,9.1420372636643,29.7125211202618,21.0309654032654,15.0640540066738,14.810736518758,12.4033775443327,12.36265496957,11.4879140810768,14.7609855801562,35.8567830478695,27.1752273337637,21.2083159348294,20.7298349802643,17.6831037769806,15.9468167783257,11.7136742095261
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Solar,GW/yr,54.54202,301.715217298828,343.891300082722,1121.86207024624,650.383295434607,1023.71276199786,1250.22353061473,2017.71495440992,1650.96361671718,1779.29652780042,2027.9714353093,2558.71904285947,2430.78273265998,1968.65628950436,2139.20729009123,2830.69066649449,2589.3556807837
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,54.54202,301.715217298828,343.891300082722,1121.86207024624,650.383295434607,1023.71276199786,1250.22353061473,2017.71495440992,1650.96361671718,1779.29652780042,2027.9714353093,2558.71904285947,2430.78273265998,1968.65628950436,2139.20729009123,2830.69066649449,2589.3556807837
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,57.54832,271.047545586281,587.2835745334,784.270756188341,407.451940265191,552.49393773377,741.877058672503,1006.75779214227,841.01314208654,847.957314535157,880.945419756711,1461.33291934582,1188.79150337793,1128.95638186274,1256.57941871665,1731.55627012072,1503.29788283337
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Wind|Offshore,GW/yr,0,0,17.603538960465,11.9155238968086,7.76303661391036,22.7983262363855,85.2850671160985,35.1168871491425,26.0839980996282,27.9728388835467,49.865220682154,23.6043018810057,37.5633833687837,39.399117057705,50.8574952139757,22.5960052345011,30.44111909841
AIM-Technology,World,ZF2080,Capacity Additions|Electricity|Wind|Onshore,GW/yr,57.54832,271.047545586281,569.680035572935,772.355232291532,399.688903651281,529.695611497384,656.591991556405,971.640904993131,814.929143986911,819.98447565161,831.080199074557,1437.72861746482,1151.22812000915,1089.55726480503,1205.72192350267,1708.96026488622,1472.85676373496
